time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-03-29T19:32:03.522Z,50.6501,-130.0501,10,4.3,mwr,,165,1.22,0.83,us,us70008idy,2020-06-13T18:44:31.040Z,"209 km W of Port McNeill, Canada",earthquake,5.7,2,,,reviewed,us,pgc
2020-03-29T18:28:54.489Z,50.5542,-130.0812,10,4,mwr,,180,1.244,0.7,us,us70008idh,2020-06-13T18:44:30.040Z,"212 km W of Port McNeill, Canada",earthquake,5.7,2,,,reviewed,us,pgc
2020-03-05T23:22:28.026Z,51.2286,-130.115,10,4,mwr,,181,1.26,1.15,us,us70008rpi,2020-05-23T22:03:12.040Z,"224 km WNW of Port McNeill, Canada",earthquake,7.7,2,,,reviewed,us,pgc
2020-03-02T13:43:22.974Z,50.6612,-130.0154,10,4.4,mwr,,154,1.198,0.53,us,us600087vh,2020-05-19T22:14:19.040Z,"207 km W of Port McNeill, Canada",earthquake,7.5,1.9,,,reviewed,us,pgc
2020-02-14T11:17:05.412Z,51.5494,-130.9734,10,4.6,mwr,,152,0.757,1.06,us,us70007pya,2020-05-02T22:09:49.040Z,"292 km WNW of Port McNeill, Canada",earthquake,6.2,1.9,0.068,21,reviewed,us,us
2020-01-21T05:51:27.558Z,52.7695,-132.3103,10,4,mb,,176,0.428,1.19,us,us60007bws,2020-04-08T19:39:46.040Z,"216 km SW of Prince Rupert, Canada",earthquake,5.3,1.9,0.143,13,reviewed,us,us
2020-01-08T20:20:41.902Z,50.9158,-129.9784,10,4.6,mwr,,151,1.203,0.51,us,us70006wis,2022-08-08T17:54:53.684Z,"207 km W of Port McNeill, Canada",earthquake,7.9,1.9,,,reviewed,us,pgc
2019-12-25T20:38:52.559Z,50.9158,-130.2782,10,4.5,mb,,148,1.389,1.34,us,us70006r1m,2020-03-14T22:24:43.040Z,"228 km W of Port McNeill, Canada",earthquake,5.8,1.9,0.032,280,reviewed,us,us
2019-12-25T16:25:44.362Z,50.4606,-129.3485,10,4,mb,,171,1.892,0.86,us,us70006qzl,2020-03-14T22:24:48.040Z,"161 km W of Port McNeill, Canada",earthquake,9.7,2,0.075,48,reviewed,us,us
2019-12-25T03:36:01.626Z,50.6106,-129.963,6.58,6.3,mww,,77,1.853,0.67,us,us70006qt7,2020-03-14T22:25:03.040Z,"203 km W of Port McNeill, Canada",earthquake,7.2,1.3,0.032,95,reviewed,us,us
2019-12-24T05:32:05.573Z,53.067,-132.754,10,4.1,mb,,161,0.215,1.12,us,us70006qft,2020-03-14T22:25:20.040Z,"212 km SW of Prince Rupert, Canada",earthquake,6.9,1.8,0.063,68,reviewed,us,us
2019-12-23T23:38:28.951Z,50.6964,-129.7652,10,4.9,mwr,,138,1.04,0.74,us,us70006qcr,2020-03-07T17:47:54.040Z,"Vancouver Island, Canada region",earthquake,5.4,1.9,,,reviewed,us,pgc
2019-12-23T22:50:17.876Z,50.4966,-129.1629,10,4.1,mb,,145,0.672,0.85,us,us70006qbs,2020-03-07T17:47:54.040Z,"147 km W of Port McNeill, Canada",earthquake,8.2,1.9,0.071,54,reviewed,us,us
2019-12-23T22:20:06.787Z,50.6098,-129.5163,10,4.4,mwr,,167,0.881,0.71,us,us70006qaq,2020-03-07T17:47:53.040Z,"172 km W of Port McNeill, Canada",earthquake,5.3,2,,,reviewed,us,pgc
2019-12-23T20:56:23.555Z,50.5169,-129.7573,10,6,mww,,99,1.042,1.05,us,us70006q96,2020-03-07T17:47:53.040Z,"189 km W of Port McNeill, Canada",earthquake,5.7,1.8,0.038,66,reviewed,us,us
2019-12-23T19:49:43.086Z,50.6071,-129.9372,10,6,mww,,100,1.149,1.06,us,us70006q8n,2020-03-07T17:47:53.040Z,"201 km W of Port McNeill, Canada",earthquake,4.4,1.8,0.03,106,reviewed,us,us
2019-12-23T19:13:25.075Z,50.543,-129.8328,10,5.7,mww,,116,1.087,0.93,us,us70006q8f,2020-03-07T17:47:52.040Z,"194 km W of Port McNeill, Canada",earthquake,3.3,1.7,0.032,92,reviewed,us,us
2019-12-23T16:44:13.789Z,50.5667,-129.7193,10,5.2,mww,,147,1.907,0.59,us,us70006q6p,2022-08-08T17:38:03.772Z,"186 km W of Port McNeill, Canada",earthquake,2.4,1.9,0.039,62,reviewed,us,us
2019-12-01T20:34:05.551Z,48.3303,-128.8379,10,4,mb,,191,2.303,1.23,us,us70006f29,2020-02-19T18:58:29.040Z,"234 km WSW of Tofino, Canada",earthquake,8.2,2,0.102,26,reviewed,us,us
2019-11-09T18:58:41.133Z,52.7482,-132.3173,15.48,4.6,mwr,,114,0.449,1.22,us,us600069rt,2020-02-01T23:22:12.040Z,"218 km SW of Prince Rupert, Canada",earthquake,4.4,3.8,,,reviewed,us,pgc
2019-08-03T04:11:45.107Z,50.5552,-129.7825,3.13,4.4,mwr,,168,1.054,0.89,us,us60005024,2019-10-19T21:42:06.040Z,"191 km W of Port McNeill, Canada",earthquake,8.7,5.9,0.036,75,reviewed,us,us
2019-07-05T13:02:16.544Z,51.2999,-130.6153,10,4.6,mb,,111,1.058,0.97,us,us70004b0c,2019-09-26T14:30:20.040Z,"260 km WNW of Port McNeill, Canada",earthquake,7.1,1.9,0.091,36,reviewed,us,us
2019-07-05T12:58:27.988Z,51.3441,-130.5744,9,5.6,mww,,69,1.026,0.72,us,us70004b08,2019-09-26T14:30:20.040Z,"258 km WNW of Port McNeill, Canada",earthquake,5.6,1.8,0.042,55,reviewed,us,us
2019-07-05T12:51:38.635Z,51.4142,-130.5286,10,4.7,mwr,,140,0.973,0.75,us,us70004b04,2019-09-26T14:30:19.040Z,"258 km WNW of Port McNeill, Canada",earthquake,5.9,1.9,0.098,10,reviewed,us,us
2019-07-04T13:29:46.505Z,52.8924,-132.7026,5.6,3.7,ml,,,,0.41,ak,ak0198i6c5kq,2019-07-24T19:02:31.932Z,"223 km SW of Prince Rupert, Canada",earthquake,,0.4,,,reviewed,ak,ak
2019-07-04T04:30:44.424Z,51.2369,-130.5005,10,6.2,mww,,70,1.143,1.01,us,us700049sf,2019-09-26T14:30:08.040Z,"250 km WNW of Port McNeill, Canada",earthquake,6.6,1.8,0.026,143,reviewed,us,us
2019-07-03T19:31:01.760Z,48.9301666666667,-125.963333333333,4.98,2.66,ml,16,197,,1.19,uw,uw61533081,2019-07-04T14:32:39.100Z,"25 km S of Tofino, Canada",earthquake,4.71,99,0.171432981920882,5,reviewed,uw,uw
2019-05-14T09:37:36.987Z,49.1649,-128.7991,10,4.1,mb,,160,1.538,0.92,us,us70003kwz,2019-08-07T22:03:34.040Z,"200 km WSW of Vernon, Canada",earthquake,7.7,2,0.043,150,reviewed,us,us
2019-05-13T08:55:28.532Z,50.2759,-129.6996,10,4.2,mb,,164,1.065,0.82,us,us70003kab,2019-08-01T17:15:16.040Z,"188 km WSW of Port McNeill, Canada",earthquake,5.1,1.9,0.036,221,reviewed,us,us
2019-04-22T21:44:41.970Z,50.2225,-130.1725,10,5.5,mww,,81,1.369,0.84,us,us70003afb,2019-06-26T20:55:16.040Z,"223 km WSW of Port McNeill, Canada",earthquake,5,1.8,0.028,127,reviewed,us,us
2019-04-22T20:26:58.361Z,50.3153,-130.0769,8.34,4.9,mww,,160,1.283,1.26,us,us70003adv,2019-06-26T20:55:15.040Z,"214 km W of Port McNeill, Canada",earthquake,7.5,2.6,0.062,25,reviewed,us,us
2019-02-15T06:27:37.370Z,50.6676,-130.0962,10,4,mb,,197,1.249,1.3,us,us2000jib9,2019-05-01T22:00:46.040Z,"213 km W of Port McNeill, Canada",earthquake,5.4,1.9,0.138,14,reviewed,us,us
2019-02-14T00:54:43.290Z,50.783,-129.987,10,4.1,mb,,177,1.187,1.18,us,us2000jhpm,2019-05-01T22:00:40.040Z,"206 km W of Port McNeill, Canada",earthquake,6.8,1.9,0.081,42,reviewed,us,us
2019-02-14T00:34:43.730Z,50.7098,-130.0867,10,5.3,mww,,144,1.244,0.74,us,usd0009e9t,2019-05-01T22:01:16.040Z,"212 km W of Port McNeill, Canada",earthquake,5.5,1.8,0.03,108,reviewed,us,us
2019-02-13T23:14:54.210Z,50.5387,-130.3124,10,4,mb,,167,1.392,1.16,us,us2000jhmy,2019-05-01T22:00:40.040Z,"228 km W of Port McNeill, Canada",earthquake,5,1.8,0.196,7,reviewed,us,us
2019-02-13T22:53:54.920Z,50.5088,-130.353,10,4.1,mb,,170,1.421,0.98,us,us2000jhmf,2019-05-01T22:00:40.040Z,"231 km W of Port McNeill, Canada",earthquake,4.5,2,0.084,39,reviewed,us,us
2019-02-11T00:02:01.050Z,50.7226,-130.0961,10,4.1,mwr,,162,1.251,0.86,us,us2000jg5i,2022-08-08T12:11:45.239Z,"213 km W of Port McNeill, Canada",earthquake,5.5,1.9,0.075,17,reviewed,us,us
2019-01-18T01:34:44.870Z,49.5587,-129.7563,10,4.1,mb,,174,1.504,0.96,us,us2000jbxj,2019-04-05T21:41:03.040Z,"222 km WSW of Port McNeill, Canada",earthquake,9.2,2,0.197,7,reviewed,us,us
2019-01-17T03:23:44.360Z,50.7626,-129.6421,10,4.9,mwr,,201,0.967,0.82,us,us2000j4vi,2019-04-05T21:40:59.040Z,"181 km W of Port McNeill, Canada",earthquake,7.6,2,,,reviewed,us,pgc
2018-12-23T02:29:31.610Z,52.9842,-132.6037,10,4.2,mwr,,201,0.231,1.25,us,us2000iwix,2019-02-23T20:22:36.040Z,"211 km SW of Prince Rupert, Canada",earthquake,3.5,1.9,,,reviewed,us,pgc
2018-12-09T18:14:23.930Z,49.0242,-128.5416,10,4.6,mwr,,174,1.639,1.31,us,us1000i5dt,2019-02-16T19:52:34.040Z,"192 km W of Tofino, Canada",earthquake,5.9,2,,,reviewed,us,pgc
2018-12-09T17:48:40.940Z,48.9734,-128.7003,10,4.6,mwr,,164,1.708,1.18,us,us1000i5di,2019-02-16T19:52:34.040Z,"205 km W of Tofino, Canada",earthquake,7.9,2,,,reviewed,us,pgc
2018-12-09T16:20:13.320Z,49.0257,-128.8745,10,5.4,mww,,163,1.686,1.05,us,us1000i5cf,2019-02-16T19:52:34.040Z,"213 km WSW of Vernon, Canada",earthquake,7.7,1.9,0.04,59,reviewed,us,us
2018-12-01T07:33:47.180Z,50.0974,-129.4077,10,4.7,mwr,,179,0.98,0.74,us,us1000hzc2,2019-02-09T19:02:16.040Z,"174 km WSW of Port McNeill, Canada",earthquake,6.2,1.9,,,reviewed,us,pgc
2018-11-05T20:25:35.860Z,49.2407,-129.4142,10,4.3,mb,,165,1.627,1.24,us,us2000i755,2022-08-08T09:55:55.826Z,"224 km SW of Port McNeill, Canada",earthquake,7.9,2,0.04,180,reviewed,us,us
2018-11-01T04:22:19.760Z,49.3356,-129.3083,10,4.9,mww,,84,1.51,0.83,us,us2000i53f,2019-01-21T14:29:42.040Z,"211 km SW of Port McNeill, Canada",earthquake,7.2,1.9,0.039,63,reviewed,us,us
2018-10-29T00:24:41.250Z,49.0654,-127.873,10,4,mb,,151,1.567,1.32,us,us1000hibt,2019-01-21T14:29:36.040Z,"143 km W of Tofino, Canada",earthquake,6,1.8,0.1,27,reviewed,us,us
2018-10-23T23:07:38.680Z,49.1768,-129.5261,10,4,mb,,172,1.719,0.8,us,us1000hgbt,2019-01-10T17:18:34.040Z,"235 km SW of Port McNeill, Canada",earthquake,7.9,2,0.098,28,reviewed,us,us
2018-10-22T16:27:00.900Z,49.0689,-128.9922,10,5.2,mww,,80,1.668,1.01,us,us1000hfn8,2019-01-10T17:18:33.040Z,"217 km SW of Port McNeill, Canada",earthquake,6.8,1.9,0.04,60,reviewed,us,us
2018-10-22T14:00:00.670Z,49.3069,-129.4995,10,4.6,mb,,163,1.6,0.79,us,us1000hflf,2019-01-10T17:18:33.040Z,"224 km SW of Port McNeill, Canada",earthquake,7,1.9,0.035,237,reviewed,us,us
2018-10-22T13:42:19.090Z,49.2969,-129.209,10,4.3,mb,,165,1.513,0.89,us,us1000hflb,2019-01-10T17:18:33.040Z,"209 km SW of Port McNeill, Canada",earthquake,8.5,2,0.049,116,reviewed,us,us
2018-10-22T13:25:02.790Z,49.3578,-129.5534,10,4.2,mb,,170,1.577,1.06,us,us1000hfl5,2019-01-10T17:18:33.040Z,"223 km SW of Port McNeill, Canada",earthquake,8.9,2,0.044,146,reviewed,us,us
2018-10-22T08:43:21.450Z,49.3023,-129.39,10,4.4,mb,,156,1.566,1.05,us,us1000hfis,2019-01-10T17:18:33.040Z,"218 km SW of Port McNeill, Canada",earthquake,5.4,1.9,0.033,263,reviewed,us,us
2018-10-22T07:13:08.340Z,49.1773,-128.8393,10,4.3,mb,,92,1.534,0.98,us,us1000hfhp,2019-01-10T17:18:33.040Z,"201 km SW of Port McNeill, Canada",earthquake,3.9,1.9,0.044,149,reviewed,us,us
2018-10-22T06:48:51.160Z,49.5838,-129.6508,10,4.1,mb,,175,1.439,0.99,us,us1000hh2q,2019-01-10T17:18:36.040Z,"214 km WSW of Port McNeill, Canada",earthquake,8.8,2,0.234,5,reviewed,us,us
2018-10-22T06:36:07.090Z,49.3296,-129.6659,10,4.9,mb,,85,1.643,0.93,us,us1000hfhb,2019-01-10T17:18:33.040Z,"232 km SW of Port McNeill, Canada",earthquake,6.3,1.8,0.039,209,reviewed,us,us
2018-10-22T06:31:45.180Z,49.5072,-129.0661,10,4.5,mb,,170,1.283,0.95,us,us1000hh2v,2019-01-10T17:18:36.040Z,"186 km SW of Port McNeill, Canada",earthquake,8.4,2,0.11,24,reviewed,us,us
2018-10-22T06:28:21.000Z,49.4363,-129.3854,10,4.4,mb,,167,1.45,0.98,us,us1000hh2n,2019-01-10T17:18:36.040Z,"208 km SW of Port McNeill, Canada",earthquake,6.3,1.8,0.13,17,reviewed,us,us
2018-10-22T06:22:48.120Z,49.297,-129.7237,10,6.5,mww,,68,1.692,0.71,us,us1000hfh3,2022-05-03T19:35:47.549Z,"237 km SW of Port McNeill, Canada",earthquake,3.3,1.7,0.071,19,reviewed,us,us
2018-10-22T06:16:26.450Z,49.3346,-129.289,10,6.8,mww,,36,1.505,1.09,us,us1000hfgv,2022-05-03T19:35:42.430Z,"210 km SW of Port McNeill, Canada",earthquake,6,1.8,0.042,55,reviewed,us,us
2018-10-22T05:39:39.590Z,49.2586,-129.4124,10,6.5,mww,,63,1.611,0.94,us,us1000hfgn,2022-05-03T19:35:53.041Z,"223 km SW of Port McNeill, Canada",earthquake,4.4,1.5,0.046,46,reviewed,us,us
2018-08-21T13:10:07.490Z,50.8522,-130.1495,10,4.9,mwr,,156,1.298,0.8,us,us1000gel7,2018-11-01T17:50:53.040Z,"218 km W of Port McNeill, Canada",earthquake,5.8,1.9,,,reviewed,us,pgc
2018-08-01T04:13:50.710Z,50.5547,-129.8953,10,4.3,mwr,,162,1.126,0.98,us,us2000gir2,2018-10-16T15:34:16.040Z,"199 km W of Port McNeill, Canada",earthquake,8.4,2,0.086,13,reviewed,us,us
2018-07-02T04:08:10.820Z,51.2095,-131.0083,10,4.1,mwr,,210,1.091,0.9,us,us2000g9gn,2018-09-27T14:03:48.040Z,"284 km WNW of Port McNeill, Canada",earthquake,6.5,2,,,reviewed,us,pgc
2018-06-15T10:09:26.500Z,53.6202,-134.3024,10,4.2,mwr,,163,0.874,1.44,us,us1000es6w,2018-09-07T17:47:05.040Z,"200 km SSW of Hydaburg, Alaska",earthquake,4.1,1.9,,,reviewed,us,pgc
2018-06-03T14:26:38.370Z,48.8881667,-125.4085,4.83,2.87,ml,13,184,0.09364,1.12,uw,uw61395776,2018-06-08T17:30:28.040Z,"11 km ESE of Ucluelet, Canada",earthquake,4.16,93.39,0.191,15,reviewed,uw,uw
2018-06-02T22:32:37.410Z,53.8985,-133.8547,10,4.2,mwr,,152,0.542,1.16,us,us1000ehkp,2023-08-14T21:54:28.231Z,"160 km SSW of Hydaburg, Alaska",earthquake,3.8,2,0.05,38,reviewed,us,us
2018-05-10T06:36:20.090Z,49.0313,-128.8761,10,4.5,mwr,,162,1.681,0.75,us,us1000e1t4,2018-08-08T15:20:00.040Z,"213 km WSW of Vernon, Canada",earthquake,5.9,2,,,reviewed,us,pgc
2018-04-24T17:41:17.850Z,50.6168,-129.883,10,4.3,mwr,,189,1.114,1.29,us,us1000dres,2018-07-25T21:36:26.040Z,"197 km W of Port McNeill, Canada",earthquake,4.3,1.9,,,reviewed,us,pgc
2018-04-04T14:52:13.440Z,48.6643,-126.0076,30,2.8,ml,,49,0.261,0.94,us,us1000de69,2018-06-30T01:11:28.040Z,"45 km SW of Ucluelet, Canada",earthquake,2.8,7,0.073,25,reviewed,us,us
2018-04-03T04:21:17.420Z,49.2457,-128.8585,10,4.4,mwr,,181,1.293,0.8,us,us1000ddgx,2018-06-30T01:11:25.040Z,"196 km SW of Port McNeill, Canada",earthquake,2.8,1.9,,,reviewed,us,pgc
2018-03-25T07:50:25.860Z,48.6518,-125.6318,10,2.6,ml,,175,0.279,0.84,us,us1000d9ak,2018-06-19T01:35:52.040Z,"32 km S of Ucluelet, Canada",earthquake,1.2,2,0.091,16,reviewed,us,us
2018-03-16T02:56:20.910Z,48.9633,-129.8448,15.95,4.6,mwr,,185,1.113,0.77,us,us1000d53z,2018-06-11T21:53:47.040Z,"268 km SW of Port McNeill, Canada",earthquake,6.4,7.1,,,reviewed,us,pgc
2018-03-15T06:27:55.170Z,49.2463,-125.3919,33.98,2.8,ml,,69,0.293,0.62,us,us1000d4lk,2018-06-11T21:53:45.040Z,"35 km NNE of Ucluelet, Canada",earthquake,3.3,5.2,0.057,41,reviewed,us,us
2018-03-06T09:38:26.420Z,49.8138,-127.3301,10,4.1,mwr,,155,0.975,1.09,us,us2000dcth,2018-06-08T05:12:10.040Z,"73 km WSW of Vernon, Canada",earthquake,2.8,1.9,,,reviewed,us,pgc
2018-03-01T18:35:37.950Z,50.8834,-129.8538,10,4.6,mwr,,166,1.119,0.92,us,us2000d9u5,2018-05-27T01:06:07.040Z,"198 km W of Port McNeill, Canada",earthquake,8.9,2,,,reviewed,us,pgc
2018-01-28T08:51:59.270Z,51.0614,-130.6958,10,4.1,mwr,,217,1.272,1.11,us,us2000dvtn,2018-04-20T07:05:33.040Z,"259 km W of Port McNeill, Canada",earthquake,6.3,2,,,reviewed,us,pgc
2018-01-15T05:38:44.430Z,50.5724,-130.0456,16.75,4,mwr,,158,1.22,0.93,us,us2000d5t0,2018-04-10T01:11:40.040Z,"209 km W of Port McNeill, Canada",earthquake,5.6,6.2,,,reviewed,us,pgc
2018-01-14T21:41:22.970Z,50.4562,-130.2932,10,4.3,mwr,,167,1.39,0.89,us,us1000cg8n,2018-04-03T01:40:31.040Z,"227 km W of Port McNeill, Canada",earthquake,7.2,2,,,reviewed,us,pgc
2018-01-14T20:36:07.860Z,50.4516,-130.2249,10,4,mwr,,206,1.347,1.39,us,us2000d0jj,2018-04-03T01:40:31.040Z,"Vancouver Island, Canada region",earthquake,6,2,,,reviewed,us,pgc
2018-01-14T20:25:39.180Z,50.6689,-129.757,10,4.4,mwr,,182,1.034,1.16,us,us2000cjjx,2018-04-03T01:40:31.040Z,"189 km W of Port McNeill, Canada",earthquake,5.2,2,,,reviewed,us,pgc
2018-01-14T19:10:55.150Z,50.6375,-129.8723,10,4.7,mwr,,167,1.107,1.37,us,us2000cjjd,2018-04-03T01:40:31.040Z,"197 km W of Port McNeill, Canada",earthquake,3.8,2,,,reviewed,us,pgc
2018-01-14T18:54:04.660Z,50.6958,-129.8531,10,4.5,mwr,,171,1.095,1.33,us,us2000cjj9,2018-04-03T01:40:31.040Z,"196 km W of Port McNeill, Canada",earthquake,4.5,1.8,,,reviewed,us,pgc
2018-01-10T18:40:05.330Z,50.6107,-130.7692,14.69,4,mwr,,180,1.679,1.34,us,us1000c383,2018-04-03T01:40:25.040Z,"260 km W of Port McNeill, Canada",earthquake,8.5,5.3,,,reviewed,us,pgc
2017-12-17T04:11:10.260Z,50.2535,-129.7614,10,4.7,mwr,,179,1.11,0.91,us,us2000c5cg,2018-03-14T00:58:20.040Z,"193 km WSW of Port McNeill, Canada",earthquake,3.4,1.9,,,reviewed,us,pgc
2017-12-05T22:14:14.060Z,51.3931,-130.8719,10,4.4,mwr,,158,0.923,1.08,us,us1000bmjn,2018-02-28T02:32:27.040Z,"280 km WNW of Port McNeill, Canada",earthquake,2.1,2,,,reviewed,us,pgc
2017-12-04T03:51:44.180Z,50.595,-129.9469,10,4.8,mwr,,156,1.156,1.1,us,us1000bks1,2018-02-28T02:32:25.040Z,"202 km W of Port McNeill, Canada",earthquake,6.7,1.9,0.078,16,reviewed,us,us
2017-11-21T09:47:09.380Z,49.3777,-129.5926,10,4.9,mwr,,168,1.576,1.46,us,us2000bs8b,2018-02-14T02:01:08.040Z,"224 km SW of Port McNeill, Canada",earthquake,5.6,1.9,,,reviewed,us,pgc
2017-11-13T18:37:32.990Z,49.5463,-129.3459,10,4.5,mwr,,177,1.345,0.99,us,us2000bmsh,2018-02-06T02:45:32.040Z,"199 km SW of Port McNeill, Canada",earthquake,5.1,2,,,reviewed,us,pgc
2017-10-11T09:26:07.760Z,48.3763,-127.9431,10,4.5,mwr,,161,1.367,0.96,us,us1000aq3b,2018-01-09T02:14:55.040Z,"172 km WSW of Tofino, Canada",earthquake,3.7,1.9,,,reviewed,us,pgc
2017-09-28T07:48:04.560Z,50.7781,-130.2348,10,4.4,mwr,,171,1.343,1.25,us,us2000avt1,2017-12-22T21:56:26.040Z,"223 km W of Port McNeill, Canada",earthquake,5,2,,,reviewed,us,pgc
2017-09-24T22:00:45.690Z,48.9803,-129.4613,16.5,3.9,mwr,,164,1.038,0.93,us,us2000au1z,2017-12-22T21:56:20.040Z,"247 km SW of Port McNeill, Canada",earthquake,6.4,3.6,,,reviewed,us,pgc
2017-09-05T16:08:34.670Z,49.0179,-125.4743,32.89,3.8,mb,,90,0.059,0.35,us,us2000ag4k,2022-06-19T01:07:28.441Z,"9 km NNE of Ucluelet, Canada",earthquake,3.5,7.6,0.295,3,reviewed,us,us
2017-07-29T14:15:15.430Z,51.2794,-130.8997,10,4.2,mwr,,178,1.032,0.85,us,us2000a40e,2017-10-14T00:19:45.040Z,"278 km WNW of Port McNeill, Canada",earthquake,3.2,2,,,reviewed,us,pgc
2017-06-30T18:05:20.560Z,50.5634,-130.1603,17.43,4.1,mwr,,195,1.294,1.14,us,us100095lz,2017-09-27T02:03:20.040Z,"217 km W of Port McNeill, Canada",earthquake,7.1,7.3,,,reviewed,us,pgc
2017-06-19T17:22:56.630Z,49.8501,-126.5009,10,3.9,mb,,140,0.755,1.19,us,us20009nlp,2022-06-19T01:02:55.118Z,"21 km SSW of Vernon, Canada",earthquake,3.7,1.9,0.075,47,reviewed,us,us
2017-06-10T20:38:18.560Z,50.6602,-130.0913,10,4.8,mwr,,115,1.246,0.9,us,us20009lss,2017-08-16T02:42:23.040Z,"212 km W of Port McNeill, Canada",earthquake,5.3,1.8,0.065,23,reviewed,us,us
2017-05-07T20:05:33.150Z,50.792,-130.0603,12.8,4.4,mwr,,188,1.234,1.6,us,us10008qcc,2017-08-01T23:02:10.040Z,"211 km W of Port McNeill, Canada",earthquake,4.2,3.6,,,reviewed,us,pgc
2017-03-29T18:00:00.850Z,52.8991,-132.4098,10,4.1,mb,,160,0.306,0.83,us,us10008d40,2017-06-16T23:08:02.040Z,"209 km SW of Prince Rupert, Canada",earthquake,4.5,1.9,0.114,23,reviewed,us,us
2017-03-07T15:50:57.180Z,49.3435,-129.3443,10,4,mb,,163,1.515,0.78,us,us100087ha,2017-05-31T01:58:57.040Z,"213 km SW of Port McNeill, Canada",earthquake,5.2,1.9,0.075,48,reviewed,us,us
2017-02-28T23:58:10.190Z,50.5947,-130.0972,10,4.2,mwr,,197,1.252,0.79,us,us100087dy,2017-05-24T02:48:11.040Z,"213 km W of Port McNeill, Canada",earthquake,4.1,2,,,reviewed,us,pgc
2017-02-28T23:57:35.220Z,50.5241,-130.2077,10,4.2,mwr,,202,1.327,1.18,us,us100085un,2017-05-24T02:48:11.040Z,"221 km W of Port McNeill, Canada",earthquake,2.1,2,,,reviewed,us,pgc
2017-02-24T12:28:24.830Z,49.6697,-129.1491,10,5.2,mww,,140,1.171,0.94,us,us20008m0k,2017-05-17T01:19:38.040Z,"179 km SW of Port McNeill, Canada",earthquake,3.7,1.7,,,reviewed,us,us
2017-02-23T06:29:21.150Z,49.5603,-129.4659,10,4.5,mwr,,179,1.38,0.77,us,us20008lpj,2017-05-17T01:19:36.040Z,"205 km SW of Port McNeill, Canada",earthquake,5.1,1.8,,,reviewed,us,pgc
2017-02-23T06:04:58.100Z,49.7062,-129.2457,10,5.1,mww,,154,1.177,0.73,us,us20008lph,2017-05-17T01:19:36.040Z,"182 km WSW of Port McNeill, Canada",earthquake,7.9,1.9,0.039,64,reviewed,us,us
2017-02-12T03:47:40.170Z,49.3075,-129.3552,10,5,mwr,,164,1.55,1.35,us,us20008j9n,2017-05-13T01:03:17.040Z,"216 km SW of Port McNeill, Canada",earthquake,5.5,1.9,,,reviewed,us,pgc
2017-01-31T01:38:28.000Z,49.772,-127.814,40.8,4,mb,,,,1.04,us,us10007wcl,2022-06-19T00:49:09.247Z,"104 km SSW of Port McNeill, Canada",earthquake,7.7,8.7,0.083,39,reviewed,pgc,us
2017-01-07T06:32:36.530Z,50.08,-130.1524,10,4.6,mwr,,172,1.409,1.08,us,us10007rty,2017-03-27T23:53:26.040Z,"225 km WSW of Port McNeill, Canada",earthquake,7.9,2,,,reviewed,us,pgc
2017-01-07T03:23:57.030Z,50.0125,-130.1366,10,4.6,mwr,,189,1.429,0.84,us,us10007vav,2017-03-27T23:53:25.040Z,"226 km WSW of Port McNeill, Canada",earthquake,8.9,2,,,reviewed,us,pgc
2017-01-07T03:17:40.640Z,50.0673,-130.2458,10,4.8,mwr,,178,1.469,1.13,us,us10007v7i,2017-03-27T23:53:25.040Z,"232 km WSW of Port McNeill, Canada",earthquake,4.2,2,,,reviewed,us,pgc
2017-01-07T03:13:54.320Z,50.2065,-130.1516,10,5.4,mww,,94,1.362,0.67,us,us10007rsx,2017-03-27T23:53:25.040Z,"222 km WSW of Port McNeill, Canada",earthquake,6.7,1.8,,,reviewed,us,us
2017-01-07T03:11:57.580Z,50.5164,-129.9196,10,4.2,mwr,,188,1.145,0.84,us,us10007v7h,2017-03-27T23:53:25.040Z,"200 km W of Port McNeill, Canada",earthquake,6.2,2,,,reviewed,us,pgc
2017-01-06T21:05:30.970Z,50.2805,-129.7803,10,4.4,mwr,,167,1.112,0.9,us,us10007rrk,2017-03-27T23:53:25.040Z,"194 km W of Port McNeill, Canada",earthquake,3.4,2,,,reviewed,us,pgc
2017-01-06T16:52:22.750Z,50.2529,-129.8802,10,4.6,mwr,,163,1.182,1.33,us,us10007rqu,2017-03-27T23:53:25.040Z,"202 km WSW of Port McNeill, Canada",earthquake,6,1.9,,,reviewed,us,pgc
2017-01-06T16:42:15.200Z,50.3901,-129.8836,10,3.9,mwr,,170,1.145,1.39,us,us10007rqr,2017-03-27T23:53:25.040Z,"199 km W of Port McNeill, Canada",earthquake,7.8,2,,,reviewed,us,pgc
2017-01-06T15:48:59.140Z,50.1607,-130.0753,10,5.3,mww,,137,1.332,1.26,us,us10007rnp,2017-03-27T23:53:25.040Z,"217 km WSW of Port McNeill, Canada",earthquake,3.3,1.8,,,reviewed,us,us
2016-11-25T04:02:23.050Z,50.9767,-130.3771,10,4.5,mwr,,162,1.414,1.29,us,us10007c7n,2017-02-23T00:11:46.040Z,"236 km W of Port McNeill, Canada",earthquake,8,2,,,reviewed,us,pgc
