"year","month","day","hour","minute","second","Lat","Long","Dep"
2025,5,28,20,22,5.87,51.330155,-130.921045,6.531
2025,5,28,20,43,10.32,51.531848,-130.827148,9.815
2025,5,28,20,45,10.94,51.533162,-130.831885,10.245
2025,5,28,21,32,17.66,51.41425,-131.204199,8.943
2025,5,28,21,52,34.22,50.997188,-130.556982,10.155
2025,5,28,23,10,34.43,51.414453,-131.212272,8.456
2025,5,28,23,20,11.2,51.416854,-131.20516,8.979
2025,5,28,23,50,1.8,51.511446,-130.785465,17.675
2025,5,29,1,37,28.75,51.414465,-131.215812,8.361
2025,5,29,1,39,0.04,51.413843,-131.211938,8.6
2025,5,29,1,50,41.49,51.417395,-131.207853,9.362
2025,5,29,1,54,17.34,51.413786,-131.212126,8.893
2025,5,29,1,55,53.64,51.412752,-131.227376,7.682
2025,5,29,2,18,51.37,51.418514,-131.205143,9.021
2025,5,29,2,20,17.84,51.417371,-131.217106,19.614
2025,5,29,2,22,26.75,51.418742,-131.207463,8.805
2025,5,29,2,23,15.42,51.412093,-131.224707,8.44
2025,5,29,2,48,42.68,51.415426,-131.210482,8.269
2025,5,29,2,51,21.96,51.41818,-131.203206,8.715
2025,5,29,2,55,14.65,51.500627,-130.774756,0.961
2025,5,29,3,11,7.5,51.436483,-131.152043,10.883
2025,5,29,3,11,35.65,51.41814,-131.200448,8.874
2025,5,29,3,13,52.87,51.418579,-131.206087,8.441
2025,5,29,3,19,8.08,51.419718,-131.211182,10.58
2025,5,29,3,20,15.76,51.418701,-131.207642,8.547
2025,5,29,3,35,1.51,50.814587,-130.638802,7.958
2025,5,29,3,41,24.85,51.413835,-131.21748,9.501
2025,5,29,3,57,9.58,51.416479,-131.209237,9.308
2025,5,29,4,20,34.8,51.414189,-131.208936,8.856
2025,5,29,4,29,47.07,51.412362,-131.212703,9.063
2025,5,29,4,58,2.42,50.875635,-130.660604,10.576
2025,5,29,5,3,7.52,50.65262,-130.443099,21.155
2025,5,29,5,10,34.11,51.414791,-131.21167,9.457
2025,5,29,5,17,23.1,51.545516,-130.98431,6.509
2025,5,29,5,23,58.24,51.421065,-131.198511,8.191
2025,5,29,5,25,22.66,51.409375,-131.211296,8.034
2025,5,29,6,12,12.14,51.417375,-131.224544,18.999
2025,5,29,6,39,41.26,51.415031,-131.211784,8.82
2025,5,29,6,42,18.45,51.415161,-131.210116,8.937
2025,5,29,7,40,2.98,51.084725,-130.919214,12.638
2025,5,29,8,43,26.45,51.3644,-130.578654,9.956
2025,5,29,9,13,4.89,51.354895,-131.048462,4.765
2025,5,29,9,45,52.18,51.492456,-130.783472,11.62
2025,5,29,11,42,11.67,51.350338,-131.052767,6.884
2025,5,29,12,14,45.02,51.578829,-131.317627,11.467
2025,5,29,12,20,33.33,51.573588,-131.324455,15.456
2025,5,29,12,26,0.41,51.35531,-131.048608,4.702
2025,5,29,13,24,35.53,51.417997,-131.219832,8.685
2025,5,29,13,30,46.24,51.480172,-130.763175,12.637
2025,5,29,13,49,50.6,51.414522,-131.216732,9.373
2025,5,29,14,1,19.86,51.349036,-131.048633,6.027
2025,5,29,14,19,12.85,50.893079,-130.542448,8.532
2025,5,29,15,4,20.3,51.009778,-130.590308,8.67
2025,5,29,15,22,34.79,51.35776,-131.057161,1.875
2025,5,29,15,28,22.87,51.522005,-130.817977,8.037
2025,5,29,16,58,29.27,51.489063,-130.766195,9.43
2025,5,29,19,45,9.09,51.413786,-131.212834,7.816
2025,5,29,19,50,44.65,50.740104,-130.595695,15.688
2025,5,29,21,26,36.64,50.645422,-130.382552,22.967
2025,5,29,21,53,7.02,51.350724,-131.057625,2.591
2025,5,29,22,6,9.56,51.351078,-130.753638,9.861
2025,5,29,22,12,2.48,50.842708,-130.49235,5.351
2025,5,30,5,6,50.89,51.076965,-130.707511,16.351
2025,5,30,6,58,44.61,50.982467,-130.552661,8.811
2025,5,30,8,37,56.11,51.482023,-130.772013,11.742
2025,5,30,8,49,56.9,51.180107,-130.674438,12.183
2025,5,30,9,52,12.85,50.919731,-130.6146,7.746
2025,5,30,9,57,28.01,51.480404,-130.778402,7.499
2025,5,30,11,3,23.65,51.47535,-130.765023,12.661
2025,5,30,12,21,57.22,51.714897,-131.580192,20.077
2025,5,30,15,12,28.19,51.387927,-130.58868,6.654
2025,5,30,15,22,27.11,51.332768,-131.207788,15.85
2025,5,30,15,53,4.23,50.756026,-130.452946,23.42
2025,5,30,20,12,4.01,51.433024,-131.171403,9.79
2025,5,30,20,13,50.46,51.419495,-131.202287,8.02
2025,5,30,21,20,30.97,51.52089,-130.811662,9.091
2025,5,30,22,28,17.68,51.197152,-130.58269,13.195
2025,5,30,22,44,41.72,50.865198,-130.49585,10.632
2025,5,31,1,11,59.92,50.922119,-130.60542,6.811
2025,5,31,6,5,11.05,51.007393,-130.527759,14.202
2025,5,31,7,40,40.31,51.477474,-130.766284,7.964
2025,5,31,14,4,51.73,50.734969,-130.557365,19.827
2025,5,31,14,21,32.29,50.736466,-130.562744,19.742
2025,5,31,14,25,14.38,50.758797,-130.515251,8.308
2025,5,31,16,26,2.44,51.35127,-130.760571,11.915
2025,5,31,16,38,44.45,51.497986,-130.775415,13.132
2025,5,31,19,37,7.57,50.649198,-130.391585,17.727
2025,5,31,19,40,19.86,50.643652,-130.411808,27.237
2025,5,31,23,8,17.42,51.102917,-130.586344,15.945
2025,6,1,2,55,30.91,50.602494,-130.330916,28.829
2025,6,1,4,7,23.04,51.56827,-131.34165,11.188
2025,6,1,4,8,56.77,51.569743,-131.34104,9.719
2025,6,1,4,46,53.21,50.961967,-130.556836,8.894
2025,6,1,7,7,29.81,50.883826,-130.697225,10.703
2025,6,1,7,11,24.67,51.505086,-131.182666,13.904
2025,6,1,8,8,37.67,50.723128,-130.587736,19.517
2025,6,1,8,53,11.64,51.056706,-130.586393,14.085
2025,6,1,10,19,0.99,51.006702,-130.561711,14.188
2025,6,1,10,23,32.84,50.988733,-130.551782,6.714
2025,6,1,11,30,40.28,50.936194,-130.535327,14.249
2025,6,1,13,40,10.45,51.375785,-130.508561,2.32
2025,6,1,13,54,34.31,51.452974,-130.655575,16.422
2025,6,1,15,56,12.22,51.004647,-130.625171,16.847
2025,6,1,17,7,12.69,51.034237,-130.369417,10.602
2025,6,1,18,5,14.2,50.892725,-130.563354,8.86
2025,6,1,21,52,18.86,51.28691,-130.759025,11.15
2025,6,1,23,15,34.18,50.962004,-130.507715,15.825
2025,6,2,0,16,50.1,50.867769,-130.516032,9.485
2025,6,2,2,32,4.02,51.255306,-130.712809,10.354
2025,6,2,2,55,37.77,51.418115,-130.751733,6.848
2025,6,2,8,1,21.14,50.57231,-130.341414,19.85
2025,6,2,8,28,32,51.578923,-131.255355,17.657
2025,6,2,8,37,30.2,50.891052,-130.705355,11.822
2025,6,2,9,41,20.07,50.811776,-130.627889,10.479
2025,6,2,12,10,53.98,51.483769,-130.76224,11.406
2025,6,2,15,49,41.67,51.347888,-131.111157,12.596
2025,6,2,16,12,14.62,50.954736,-131.025326,10.337
2025,6,2,16,40,36.47,50.729744,-130.501123,5.498
2025,6,2,17,36,20.53,50.738713,-130.517798,8.89
2025,6,2,18,16,18.96,52.113241,-131.837191,7.666
2025,6,2,19,25,35.02,51.409884,-131.220044,8.984
2025,6,2,20,39,35.8,51.484233,-130.778084,11.899
2025,6,2,21,55,45.6,51.00059,-130.560099,11.398
2025,6,2,21,59,56.16,51.068274,-130.899219,9.434
2025,6,3,0,48,11.65,50.709489,-130.56014,19.157
2025,6,3,0,57,4.14,51.960881,-131.355819,16.654
2025,6,3,1,0,19.59,51.364384,-130.579281,11.021
2025,6,3,1,48,36.7,50.856421,-130.492301,8.099
2025,6,3,3,5,39.29,50.865576,-130.489299,6.415
2025,6,3,3,43,12.37,50.878967,-130.698421,10.017
2025,6,3,3,56,33.18,51.496167,-131.175423,14.73
2025,6,3,4,16,57.71,50.823324,-130.497909,5.69
2025,6,3,5,32,30.1,51.864762,-131.341187,15.006
2025,6,3,6,32,50.87,51.464856,-130.760897,9.811
2025,6,3,6,45,46.36,51.869743,-131.34991,15.364
2025,6,3,12,17,4.73,51.385543,-130.710954,10.248
2025,6,3,13,23,48.4,51.034904,-130.739242,5.984
2025,6,3,14,59,47.05,51.027177,-130.592814,13.421
2025,6,3,15,48,10.41,51.076127,-130.611206,14.274
2025,6,3,18,47,8.04,51.280269,-130.737744,9.654
2025,6,3,18,56,32.86,50.956921,-130.507804,6.458
2025,6,3,19,44,33.84,51.533093,-130.824813,9.712
2025,6,3,21,37,47.06,52.112386,-131.814453,8.161
2025,6,3,22,24,51.86,51.479716,-130.758732,6.65
2025,6,3,23,31,50.94,50.803556,-130.667497,15.386
2025,6,4,2,11,29.61,51.350273,-130.93077,9.965
2025,6,4,3,33,42.95,52.122205,-132.156323,27.351
2025,6,4,4,2,33.58,51.581604,-130.867896,12.738
2025,6,4,6,29,53.91,50.628914,-130.419442,24.926
2025,6,4,7,53,31.02,50.89884,-130.48387,20.031
2025,6,4,8,51,5.42,50.803064,-130.566423,17.934
2025,6,4,10,57,50.55,51.528703,-130.823047,9.379
2025,6,4,11,3,13.72,50.899491,-130.574862,12.382
2025,6,4,19,41,53.26,51.481991,-130.771452,9.638
2025,6,4,21,57,44.78,50.710282,-130.568652,21.214
2025,6,4,23,40,40.74,51.482682,-130.77076,11.031
2025,6,5,0,46,49.51,51.523857,-130.813761,7.89
2025,6,5,2,51,10.3,50.972856,-130.592334,9.478
2025,6,5,2,57,41.75,51.353715,-131.168351,11.607
2025,6,5,4,7,20.93,51.379447,-131.091748,7.63
2025,6,5,7,29,1.58,50.754529,-130.520418,6.669
2025,6,5,9,42,5.95,50.714246,-130.546737,16.076
2025,6,5,11,0,29.01,51.021769,-130.590194,15.295
2025,6,5,16,44,44.06,50.935168,-130.743636,14.28
2025,6,5,16,49,15.65,50.638888,-130.446346,24.487
2025,6,5,19,37,0.79,51.215926,-130.748812,13.144
2025,6,5,19,37,27.57,51.213599,-130.747168,12.307
2025,6,5,21,24,20.96,51.544051,-130.840226,11.217
2025,6,5,21,45,16.02,51.53772,-130.828394,9.078
2025,6,6,0,15,23.32,51.853792,-131.389502,10.656
2025,6,6,3,20,56.22,51.06099,-130.631771,11.461
2025,6,6,3,38,9.86,50.98385,-130.54738,6.474
2025,6,6,4,19,10.49,50.671834,-130.468945,22.766
2025,6,6,10,46,45.82,51.35234,-130.799683,9.95
2025,6,6,11,37,18.69,50.688757,-130.548893,20.323
2025,6,6,11,47,0.02,50.974386,-130.503044,4.547
2025,6,6,12,13,8.45,51.02913,-130.534513,16.086
2025,6,6,12,25,33,52.143087,-131.829492,7.892
2025,6,6,13,11,19.96,51.537801,-130.82889,9.508
2025,6,6,14,29,35.86,50.764709,-130.486654,8.506
2025,6,6,18,56,21.05,50.547306,-130.322363,25.906
2025,6,6,19,8,11.58,52.143494,-132.144621,26.22
2025,6,6,20,22,7.86,51.353687,-131.168302,13.817
2025,6,6,21,18,48.46,51.393107,-131.241154,14.248
2025,6,6,21,25,56.7,51.77852,-131.051758,8.69
2025,6,6,23,52,12.91,51.004736,-130.562435,14.052
2025,6,6,23,53,22.05,50.985506,-130.541829,6.385
2025,6,7,0,18,11.92,50.868107,-130.459432,8.277
2025,6,7,1,34,15.38,50.985763,-130.54445,6.344
2025,6,7,2,13,27.92,50.986275,-130.616357,9.97
2025,6,7,2,28,50.18,51.241508,-130.737801,10.315
2025,6,7,2,42,38.1,51.948608,-131.396273,15.7
2025,6,7,3,4,38.65,51.353223,-131.059806,2.561
2025,6,7,4,25,30.6,50.878585,-130.484505,13.317
2025,6,7,6,30,10.46,51.31554,-131.193457,17.514
2025,6,7,6,42,19.58,51.403117,-131.009985,7.647
2025,6,7,7,38,10.11,50.744417,-130.48785,9.357
2025,6,7,11,30,49.31,51.784949,-131.05,22.629
2025,6,7,12,46,29.93,52.129236,-131.83466,8.73
2025,6,7,12,59,36.09,52.141793,-131.860368,15.498
2025,6,7,13,12,11.36,51.040304,-130.546769,17.691
2025,6,7,13,19,54.6,51.274878,-131.154321,15.234
2025,6,7,13,30,30.03,51.514771,-130.792822,16.81
2025,6,7,15,7,33.12,50.777327,-130.501449,19.452
2025,6,7,15,16,14.28,50.771981,-130.501864,20.559
2025,6,7,15,34,41.65,50.776314,-130.501676,20.263
2025,6,7,15,37,3.76,50.775228,-130.498234,19.552
2025,6,7,15,38,4.47,50.774426,-130.503776,21.168
2025,6,7,15,45,3.73,51.414001,-130.996606,8.103
2025,6,7,15,46,16.78,51.409916,-130.986719,5.602
2025,6,7,15,47,31.29,50.760392,-130.497306,6.613
2025,6,7,15,47,57.88,51.534705,-130.833952,8.263
2025,6,7,15,53,2.01,50.77428,-130.502108,19.495
2025,6,7,15,58,39.63,50.77712,-130.50131,19.611
2025,6,7,16,5,29.15,50.77345,-130.50481,21.156
2025,6,7,16,8,40.34,50.780937,-130.470199,9.499
2025,6,7,16,19,14.79,50.768368,-130.509871,17.691
2025,6,7,16,37,1.92,50.773364,-130.497404,18.081
2025,6,7,16,43,20.79,50.771354,-130.502799,21.55
2025,6,7,16,46,43.49,51.502991,-131.181779,14.31
2025,6,7,16,57,18.64,50.774064,-130.491919,15.705
2025,6,7,16,59,36.07,50.775916,-130.504134,19.918
2025,6,7,17,1,37.44,50.760583,-130.498877,19.898
2025,6,7,17,11,5.09,50.767684,-130.497746,17.714
2025,6,7,17,26,18.8,50.777035,-130.50118,20.146
2025,6,7,17,33,13.94,50.779439,-130.490161,14.88
2025,6,7,17,37,0.05,50.771248,-130.504175,21.874
2025,6,7,17,42,16.1,50.758687,-130.507218,19.606
2025,6,7,17,49,58.76,50.762451,-130.480225,21.398
2025,6,7,17,52,15.22,50.78313,-130.472803,8.529
2025,6,7,18,8,41.83,50.780469,-130.485897,14.814
2025,6,7,18,16,28.79,50.772758,-130.50682,20.492
2025,6,7,18,26,37.18,50.770471,-130.503092,21.808
2025,6,7,18,47,41.14,50.775444,-130.487948,15.19
2025,6,7,18,51,27.09,50.76545,-130.512598,21.176
2025,6,7,18,56,47.63,50.763997,-130.498641,14.594
2025,6,7,19,10,14.72,51.519621,-130.801416,14.509
2025,6,7,19,14,5.65,50.804057,-130.543465,13.14
2025,6,7,19,48,31.98,50.79137,-130.46696,6.238
2025,6,7,19,51,48.71,50.753215,-130.489559,22.507
2025,6,7,19,57,33.62,50.775769,-130.503687,20.46
2025,6,7,20,17,46.7,50.775317,-130.503621,21.332
2025,6,7,20,26,16.34,50.773531,-130.503117,20.058
2025,6,7,20,59,36.26,50.777861,-130.502743,19.575
2025,6,7,21,8,6.39,50.764417,-130.500871,19.707
2025,6,7,21,31,1.85,50.759318,-130.505151,20.103
2025,6,7,21,36,31.06,50.77747,-130.490601,15.228
2025,6,7,21,48,58.22,50.770402,-130.503385,17.593
2025,6,7,22,17,29.05,50.783577,-130.463395,10.084
2025,6,7,22,19,30.5,51.333854,-130.544743,9.081
2025,6,7,22,40,14.05,50.77325,-130.492977,16.312
2025,6,7,23,16,53.11,50.782589,-130.485124,14.036
2025,6,7,23,23,9.28,50.770121,-130.506535,21.337
2025,6,7,23,36,30.49,51.082585,-130.676123,14.493
2025,6,7,23,43,33.4,51.078731,-130.673088,15.483
2025,6,7,23,44,20.91,50.774491,-130.502197,20.838
2025,6,7,23,50,1.43,50.781165,-130.491195,17.993
2025,6,7,23,53,38,51.416203,-130.993636,7.258
2025,6,8,0,49,22.56,50.76331,-130.508171,20.351
2025,6,8,0,52,32.49,50.767444,-130.50826,19.936
2025,6,8,0,58,39.59,51.479032,-130.76342,9.718
2025,6,8,0,59,57.21,50.774048,-130.49563,17.728
2025,6,8,1,4,1.3,51.530737,-130.830225,10
2025,6,8,1,11,18.68,51.533044,-130.828914,10.739
2025,6,8,1,12,8.06,51.531055,-130.828426,14.11
2025,6,8,1,13,53.76,50.773425,-130.502922,21.195
2025,6,8,1,14,17.99,50.773674,-130.50144,20.938
2025,6,8,1,22,17.98,50.77961,-130.47063,8.274
2025,6,8,1,26,2.54,50.773735,-130.503044,21.462
2025,6,8,1,30,32.68,51.226579,-130.733293,9.061
2025,6,8,1,32,45.44,50.785665,-130.500277,19.865
2025,6,8,2,1,18.25,50.772827,-130.491593,15.031
2025,6,8,2,6,24.04,50.785942,-130.47015,6.532
2025,6,8,2,11,24.13,50.928707,-130.745492,12.766
2025,6,8,2,16,22.92,50.785075,-130.472021,8.567
2025,6,8,2,21,6.66,50.777299,-130.503752,19.712
2025,6,8,2,23,44.83,50.760885,-130.520589,23.003
2025,6,8,2,24,35.78,50.777161,-130.50319,20.364
2025,6,8,2,26,5.27,50.773861,-130.504622,19.844
2025,6,8,2,29,46.64,50.779952,-130.500578,19.894
2025,6,8,2,44,39.31,50.770862,-130.493376,17.592
2025,6,8,2,45,10.15,50.765194,-130.492082,22.648
2025,6,8,2,50,16.94,50.770512,-130.503426,22.02
2025,6,8,2,53,8.81,50.767183,-130.507829,19.615
2025,6,8,3,11,17.88,50.776359,-130.48597,14.002
2025,6,8,3,12,13.97,50.784965,-130.465194,8.583
2025,6,8,3,21,5.75,50.775631,-130.500505,20.357
2025,6,8,3,25,12.64,50.779138,-130.469824,7.698
2025,6,8,3,35,41.77,50.774495,-130.498462,20.162
2025,6,8,3,56,46.8,51.413879,-130.992912,8.023
2025,6,8,4,43,16.26,50.772571,-130.500122,20.368
2025,6,8,5,21,12.55,50.768966,-130.503776,18.485
2025,6,8,5,21,42.84,50.788558,-130.474609,5.285
2025,6,8,5,33,50.48,50.770504,-130.495736,15.338
2025,6,8,5,50,20.77,50.776868,-130.486157,17.107
2025,6,8,6,21,6.08,50.770304,-130.508496,18.278
2025,6,8,6,39,11.87,50.771716,-130.505225,21.355
2025,6,8,6,44,19.45,50.780497,-130.48881,14.988
2025,6,8,7,7,2.75,50.777201,-130.48986,15.641
2025,6,8,7,25,43.69,50.406348,-130.274658,9.91
2025,6,8,7,36,30.66,50.786926,-130.461141,6.132
2025,6,8,7,41,4.75,50.771346,-130.499927,21.225
2025,6,8,7,58,46.13,50.986674,-130.551839,9.355
2025,6,8,8,22,52.94,50.590397,-130.306462,33.789
2025,6,8,8,43,50.41,50.772213,-130.499097,21.183
2025,6,8,10,18,41.15,50.774255,-130.500203,19.675
2025,6,8,10,31,24.62,50.788346,-130.466431,8.593
2025,6,8,10,49,6.91,50.77443,-130.503581,19.202
2025,6,8,12,28,40.68,50.675631,-130.490869,21.428
2025,6,8,12,48,40.15,52.141207,-132.129736,27.048
2025,6,8,12,54,47.67,51.3427,-131.156364,14.763
2025,6,8,14,8,54.04,51.364591,-131.183154,11.808
2025,6,8,14,16,33.63,50.775732,-130.490853,15.573
2025,6,8,14,27,47.57,50.782178,-130.470459,9.133
2025,6,8,15,29,13.14,50.766956,-130.504272,16.274
2025,6,8,15,57,8.6,50.78807,-130.471232,6.178
2025,6,8,16,15,3.48,50.775838,-130.506519,20.767
2025,6,8,16,34,41.34,51.507703,-131.264884,12.412
2025,6,8,16,38,11.33,52.436039,-132.498584,8.684
2025,6,8,17,23,27.33,50.998515,-130.562272,9.328
2025,6,8,17,49,59.29,50.778129,-130.501888,20.626
2025,6,8,17,52,47.57,51.035055,-130.711222,9.829
2025,6,8,18,29,58.64,51.252352,-131.130534,13.511
2025,6,8,18,53,17.51,50.787024,-130.46464,7.455
2025,6,8,19,27,33.66,51.37526,-131.067643,8.243
2025,6,8,19,28,2.56,51.029102,-130.598193,13.739
2025,6,8,19,46,40.31,50.777507,-130.501872,20.249
2025,6,8,20,7,3.16,52.143445,-131.850269,16.734
2025,6,8,20,36,34.28,50.774711,-130.493823,17.237
2025,6,8,20,45,8.18,50.759424,-130.483887,23.22
2025,6,8,21,18,3.77,51.028979,-130.584961,16.103
2025,6,8,21,38,16.41,50.771452,-130.50105,19.927
2025,6,8,21,49,9.22,50.638444,-130.384416,24.986
2025,6,8,22,33,1.7,51.366394,-131.04694,7.887
2025,6,9,0,41,48.82,50.768705,-130.503223,19.217
2025,6,9,0,50,36.98,51.517057,-130.81936,7.291
2025,6,9,0,51,5.75,51.505404,-130.789827,1.189
2025,6,9,1,12,41.47,51.485791,-130.779036,8.896
2025,6,9,1,27,5.97,50.813725,-130.478963,6.655
2025,6,9,1,30,4.32,50.786849,-130.468506,8.983
2025,6,9,1,37,7.76,50.797327,-130.498926,14.246
2025,6,9,1,58,6.22,51.483744,-130.775358,11.561
2025,6,9,2,8,39.98,50.774414,-130.490926,14.821
2025,6,9,2,17,58.03,50.766919,-130.491447,16.911
2025,6,9,2,38,28.41,51.037622,-130.551969,14.376
2025,6,9,2,56,22.24,51.3533,-130.821712,8.64
2025,6,9,3,9,21.83,51.038261,-130.550057,13.691
2025,6,9,3,12,1.43,51.030269,-130.551603,10.55
2025,6,9,3,23,49.74,50.786849,-130.466732,7.685
2025,6,9,4,16,4.76,51.042167,-130.550057,13.905
2025,6,9,4,27,52.97,50.78916,-130.466007,6.326
2025,6,9,4,35,40.69,51.037895,-130.553101,14.74
2025,6,9,5,27,29.3,50.773226,-130.501392,21.192
2025,6,9,5,34,50.02,50.785925,-130.480404,14.206
2025,6,9,5,40,26.44,50.767826,-130.509521,19.734
2025,6,9,6,16,12.2,50.790731,-130.4646,6.685
2025,6,9,6,30,26.13,50.777795,-130.471175,9.511
2025,6,9,6,46,10.42,50.798572,-130.47356,4.608
2025,6,9,6,56,16.1,50.778402,-130.493278,15.12
2025,6,9,6,58,28.89,50.780892,-130.49965,19.867
2025,6,9,7,27,59.34,50.769246,-130.501636,19.565
2025,6,9,7,38,1.26,50.773433,-130.501563,19.813
2025,6,9,7,41,9.06,50.780168,-130.485563,13.995
2025,6,9,7,41,39.37,50.783354,-130.469214,5.871
2025,6,9,8,16,24.58,51.038167,-130.550456,13.972
2025,6,9,8,22,33.23,50.780717,-130.503223,20.929
2025,6,9,8,55,38.99,51.344108,-130.876302,8.81
2025,6,9,9,37,53.13,50.769714,-130.503198,21.94
2025,6,9,11,11,57.66,52.131319,-132.142993,24.97
2025,6,9,11,49,36.44,51.035396,-130.552091,13.655
2025,6,9,12,11,18.91,51.534599,-130.831079,9.665
2025,6,9,12,48,11.66,50.775891,-130.488436,14.6
2025,6,9,13,0,13.4,50.775968,-130.488444,13.15
2025,6,9,13,23,12.62,50.784867,-130.470443,9.826
2025,6,9,13,24,55.06,50.890397,-130.709953,14.092
2025,6,9,14,3,3.97,50.787524,-130.469189,6.066
2025,6,9,14,19,36.98,50.932353,-130.741317,11.52
2025,6,9,14,28,15.42,50.929671,-130.73951,11.12
2025,6,9,15,58,9.57,50.994779,-130.515226,5.677
2025,6,9,16,43,23.05,50.771883,-130.498486,21.145
2025,6,9,17,16,31.2,50.779203,-130.482316,13.591
2025,6,9,17,32,3.46,50.768709,-130.493644,21.486
2025,6,9,18,47,23.73,50.784766,-130.465462,9.298
2025,6,9,18,55,43.41,50.772437,-130.500798,20.421
2025,6,9,19,18,17.61,50.77961,-130.485807,15.303
2025,6,9,19,49,35.75,51.475553,-130.75708,1.451
2025,6,9,20,9,23.24,50.788753,-130.466178,6.006
2025,6,9,20,58,40.96,50.599699,-130.318726,30.435
2025,6,9,21,9,41.11,51.512931,-130.812801,9.843
2025,6,9,21,32,26.55,50.766378,-130.494686,17.892
2025,6,9,22,29,5.48,50.787585,-130.466585,6.193
2025,6,9,23,10,40.82,50.768958,-130.496509,17.564
2025,6,9,23,11,12.31,51.79093,-131.354403,21.171
2025,6,9,23,15,21.46,50.769324,-130.481901,6.034
2025,6,9,23,16,29.92,50.764762,-130.500431,19.652
2025,6,10,0,1,12.25,50.772367,-130.495858,18.52
2025,6,10,0,22,7.27,51.040092,-130.597852,10.441
2025,6,10,0,41,43.09,51.511401,-130.791943,6.448
2025,6,10,1,11,15.32,51.527743,-130.820199,11.845
2025,6,10,1,23,9.28,50.770829,-130.493319,16.734
2025,6,10,1,46,37.35,50.774756,-130.499593,20.023
2025,6,10,1,55,10.26,50.77946,-130.484025,14.156
2025,6,10,2,36,12.35,50.89731,-130.719816,14.3
2025,6,10,2,46,45.28,50.949028,-130.614665,9.521
2025,6,10,2,55,53.24,50.766028,-130.499251,17.704
2025,6,10,3,25,20.78,50.987252,-130.535913,17.303
2025,6,10,3,32,21.94,50.9856,-130.535596,15.961
2025,6,10,3,42,59.49,50.760225,-130.505265,19.473
2025,6,10,4,13,4.08,51.205188,-130.673462,9.192
2025,6,10,4,36,7.57,51.208663,-130.666276,9.412
2025,6,10,5,15,1.52,50.453239,-130.327482,6.895
2025,6,10,6,15,14.68,51.051034,-130.592904,13.078
2025,6,10,7,1,33.83,50.785144,-130.466357,6.075
2025,6,10,8,59,55.36,51.357853,-130.754964,12.678
2025,6,10,9,55,37.08,50.793604,-130.473983,6.502
2025,6,10,11,52,49.15,50.77463,-130.460189,11.208
2025,6,10,12,34,7.4,50.90516,-130.443319,6.818
2025,6,10,13,2,38.81,51.36676,-131.253011,1.841
2025,6,10,13,19,52.78,50.772481,-130.465104,9.254
2025,6,10,13,38,52.48,50.612488,-130.380835,28.367
2025,6,10,16,31,8.19,51.056665,-130.675521,15.183
2025,6,10,19,42,16.85,50.778792,-130.486979,14.558
2025,6,10,19,57,45.2,50.776648,-130.499634,20.167
2025,6,10,20,19,7.43,51.248901,-131.125814,14.241
2025,6,10,22,24,16.68,51.645549,-130.92784,18.447
2025,6,10,22,28,36.02,51.531535,-130.812671,9.999
2025,6,10,23,37,46.85,51.369246,-131.076937,8.951
2025,6,10,23,48,10.09,50.780929,-130.571476,6.904
2025,6,11,1,34,24.78,50.776575,-130.498535,19.915
2025,6,11,1,39,3.19,51.017843,-130.598267,14.604
2025,6,11,1,41,58.21,51.278805,-131.146533,14.356
2025,6,11,1,52,54.45,51.318872,-130.659749,9.912
2025,6,11,3,12,55.12,50.776371,-130.499064,19.927
2025,6,11,4,55,47.86,51.474992,-130.761613,5.637
2025,6,11,4,58,5.36,51.413961,-130.778467,10.622
2025,6,11,5,18,13.36,51.479297,-130.757682,6.345
2025,6,11,6,4,8.34,51.515918,-130.795492,12.753
2025,6,11,6,18,11.52,50.777588,-130.501587,19.506
2025,6,11,6,31,10.43,51.487817,-130.772575,11.472
2025,6,11,13,15,6.86,50.895919,-130.704484,11.904
2025,6,11,13,55,56,51.466943,-130.74637,9.982
2025,6,11,17,12,26.1,51.268665,-130.675578,7.191
2025,6,11,19,1,40.48,52.507642,-132.244401,43.579
2025,6,11,21,48,44.71,51.373877,-131.244181,2.625
2025,6,11,22,6,14.63,51.481262,-130.775374,12.139
2025,6,11,22,14,45.07,51.095414,-130.74493,16.676
2025,6,11,22,15,56.28,51.050875,-130.59445,6.907
2025,6,11,22,41,51.47,50.700317,-130.555428,18.521
2025,6,11,23,22,36.34,50.939172,-130.772339,13.093
2025,6,11,23,35,37.78,51.358028,-131.184912,9.869
2025,6,12,1,0,41.52,51.786218,-131.347078,22.9
2025,6,12,1,23,21.76,50.151481,-130.383415,5.767
2025,6,12,1,47,1.29,50.777218,-130.589909,9.333
2025,6,12,3,8,19.13,51.222701,-130.728809,7.146
2025,6,12,3,42,29.46,51.47832,-130.767456,11.84
2025,6,12,6,55,28.33,51.355632,-131.198307,7.882
2025,6,12,10,9,35.59,51.384224,-131.040438,6.203
2025,6,12,11,55,10.68,50.729911,-130.586271,16.15
2025,6,12,15,2,49.16,51.053715,-130.559424,15.01
2025,6,12,16,58,33.29,51.706726,-131.377303,8.703
2025,6,12,20,25,8.67,51.266988,-131.145394,13.566
2025,6,13,4,50,51.1,51.502702,-130.778166,10.277
2025,6,13,6,16,41.94,51.266536,-131.145076,14.444
2025,6,13,7,44,35.24,51.349886,-131.186385,6.117
2025,6,13,8,31,22.05,51.480802,-130.772526,11.071
2025,6,13,9,13,30.76,51.386235,-131.061011,13.75
