#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime

#DATACENTER=IRISDMC,https://www.earthscope.org/data/
PB|B024|45.637798|-123.855797|37.7|kuntza024bor2006, Portland, OR, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B026|45.309353|-123.823051|232.0|roosbc026bor2007, Portland, OR, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B027|44.497334|-122.962166|216.0|lester027bor2007, Albany, OR, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B028|44.493668|-122.963837|140.0|lester028bor2007, Albany, OR, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B030|43.971298|-122.771698|263.6|pattrs030bor2007, Springfield, OR, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B031|43.664299|-123.396698|71.0|hergrt031bor2007, Hergert, OR, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B032|43.667999|-123.392303|63.8|hergrt032bor2007, Hergert, OR, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B033|43.291698|-123.124496|312.1|vanvlk033bor2007, Glide, OR, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B035|42.503513|-123.383415|370.0|grants035bor2006, OR, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B036|42.505833|-123.381668|315.3|grants036bor2007, Grant's Pass, OR, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B201|46.303299|-122.264801|990.0|coldwt201bwa2007, Mt St Helens, WA, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B202|46.2447|-122.1367|1218.6|windyr202bwa2007, Mt St Helens, WA, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B203|46.168999|-122.333664|814.4|quarry203bwa2007, Mount Saint Helens, WA, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B204|46.136|-122.169|784.2|marble204bwa2007, Mt St Helens, WA, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B926|48.820202|-124.131203|191.6|cowich926bbc2007, Port Renfrew, BC, Canada|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B927|49.2188|-124.811302|39.0|albern927bbc2007, Port Alberni, BC, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B928|48.833698|-125.134499|9.5|bamfld928bbc2007, Bamfield, BC, Canada|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B941|46.986801|-122.219002|151.0|kapows941bwa2008, Kapowsin, WA, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B943|47.813202|-122.911301|84.2|pnycrk943bwa2008, Seattle, WA, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
UO|DBO|43.118721|-123.244423|957.0|Dodson Butte, OR, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
UW|BBO|42.88815|-122.6797|1623.0|Butler Butte, OR, USA|2599-12-31T23:59:59|3000-01-01T00:00:00

#DATACENTER=NRCAN,https://earthquakescanada.nrcan.gc.ca/stndon/CNDC/index-en.php
CN|BBB|52.185|-128.113|14.0|Bella Bella, BC, CA|1993-10-29T00:00:00|2599-12-31T23:59:59
CN|BCBC|52.372|-126.755|0.0|Bella Coola, BC, CA|2007-12-06T00:00:00|2014-06-04T23:59:59
CN|BIB|49.41|-123.311|38.0|Bowen Island, BC, CA|1996-09-04T00:00:00|2019-06-24T23:59:59
CN|BLBC|52.044|-119.244|2357.0|Blue River, BC, CA|1997-06-17T00:00:00|2018-02-15T23:59:59
CN|BMBC|56.045|-122.134|1092.0|Bull Mountain, BC, CA|1998-01-30T00:00:00|2017-09-05T23:59:59
CN|BNAB|53.493|-130.637|-19.0|Bonilla, BC, CA|1999-04-16T00:00:00|2599-12-31T23:59:59
CN|BNB|52.576|-131.752|756.0|Barry Inlet, BC, CA|1996-02-26T00:00:00|2019-01-31T23:59:59
CN|BPBC|50.157|-127.772|729.0|Brooks Peninsula, BC, CA|1995-02-09T00:00:00|2018-06-14T23:59:59
CN|BTB|49.469|-125.523|1607.0|Buttle Lake, BC, CA|1996-10-26T00:00:00|2599-12-31T23:59:59
CN|CBB|50.032|-125.365|277.0|Campbell River, BC, CA|1996-11-28T00:00:00|2599-12-31T23:59:59
CN|DIB|53.203|-132.477|68.0|Dawson Inlet, BC, CA|2004-03-15T00:00:00|2599-12-31T23:59:59
CN|DLBC|58.437|-130.03|976.0|Dease Lake, BC, CA|1994-09-28T00:00:00|2599-12-31T23:59:59
CN|EDB|49.873|-127.122|150.0|Eliza Dome, BC, CA|1982-04-29T00:00:00|2599-12-31T23:59:59
CN|ETB|49.383|-126.542|13.0|Estevan Point, BC, CA|1996-03-28T00:00:00|2020-03-02T23:59:59
CN|FNBB|58.89|-123.01|618.0|Fort Nelson, BC, CA|1999-10-24T00:00:00|2017-09-02T23:59:59
CN|FSB|54.477|-124.328|747.0|Fort St. James, BC, CA|2000-02-15T00:00:00|2017-10-04T23:59:59
CN|GDR|49.781|-126.056|123.0|Gold River, BC, CA|1996-11-28T00:00:00|2599-12-31T23:59:59
CN|GHNB|49.306|-124.236|5.0|Greg House Nanoose, BC, CA|2003-03-01T00:00:00|2599-12-31T23:59:59
CN|GOBB|48.949|-123.51|173.0|Galiano Island, BC, CA|1999-02-02T00:00:00|2599-12-31T23:59:59
CN|HG1B|52.934|-132.131|5.0|Mitchell Dam, BC, CA|2012-11-07T00:00:00|2599-12-31T23:59:59
CN|HG3B|52.577|-131.444|10.0|Hotspring, BC, CA|2012-11-07T00:00:00|2014-09-17T23:59:59
CN|HG4B|52.293|-131.198|328.0|Jedway, BC, CA|2012-11-05T00:00:00|2018-01-31T23:59:59
CN|HOLB|50.64|-128.133|547.0|Holberg, BC, CA|1995-02-09T00:00:00|2599-12-31T23:59:59
CN|HOPB|49.387|-121.421|236.0|Hope, BC, CA|2001-11-23T00:00:00|2599-12-31T23:59:59
CN|LIB|54.256|-133.058|35.0|Langara Island, BC, CA|2012-08-11T00:00:00|2019-03-19T23:59:59
CN|LLLB|50.609|-121.882|700.0|Lillooet, BC, CA|1998-11-17T00:00:00|2599-12-31T23:59:59
CN|LZB|48.612|-123.824|794.0|Mount Lazard, BC, CA|2001-01-10T00:00:00|2014-06-17T23:59:59
CN|MASB|54.024|-132.022|3.0|Masset, BC, CA|1999-05-05T00:00:00|2024-01-23T20:00:00
CN|MAYB|50.403|-127.174|1418.0|Mount Maynard, BC, CA|1994-11-17T00:00:00|2599-12-31T23:59:59
CN|MGB|49.0|-124.697|1310.0|Mount Grey, BC, CA|1996-10-26T00:00:00|2017-06-22T23:59:59
CN|MNB|52.198|-118.389|2167.0|Mount Dainard, BC, CA|1997-06-17T00:00:00|2018-02-15T23:59:59
CN|MOBC|53.144|-131.966|704.0|Moresby, BC, CA|1996-02-26T00:00:00|2599-12-31T23:59:59
CN|NCRB|50.404|-126.055|1293.0|Newcastle Ridge, BC, CA|1998-11-17T00:00:00|2020-01-29T23:59:59
CN|NDB|53.954|-132.94|687.0|Naden, BC, CA|1997-01-01T00:00:00|2599-12-31T23:59:59
CN|NLLB|49.227|-123.988|199.0|Nanaimo Lost Lake, BC, CA|2003-01-01T00:00:00|2599-12-31T23:59:59
CN|NTKA|49.592|-126.617|12.0|Nootka, BC, CA|2013-03-23T00:00:00|2599-12-31T23:59:59
CN|OZB|48.961|-125.498|626.0|Mt. Ozzard, BC, CA|1996-03-28T00:00:00|2599-12-31T23:59:59
CN|PACB|50.435|-127.493|24.0|Port Alice, BC, CA|2010-06-24T00:00:00|2599-12-31T23:59:59
CN|PFB|48.575|-124.454|449.0|Port Renfrew, BC, CA|1997-03-15T00:00:00|2018-12-20T23:59:59
CN|PGC|48.65|-123.452|12.0|Sidney, BC, CA|1993-07-01T00:00:00|2599-12-31T23:59:59
CN|PHC|50.707|-127.433|32.0|Port Hardy, BC, CA|1995-12-14T00:00:00|2599-12-31T23:59:59
CN|PLBC|59.455|-136.366|285.0|Pleasant Camp, BC, CA|2005-09-03T00:00:00|2599-12-31T23:59:59
CN|PNT|49.322|-119.625|531.0|Penticton, BC, CA|1993-02-03T00:00:00|2599-12-31T23:59:59
CN|RUBB|54.326|-130.252|12.0|Prince Rupert, BC, CA|2001-07-18T00:00:00|2599-12-31T23:59:59
CN|SHB|49.599|-123.877|1129.0|Sechelt, BC, CA|1996-11-28T00:00:00|2599-12-31T23:59:59
CN|SLEB|51.169|-118.133|2029.0|Sale Mountain, BC, CA|1997-12-05T00:00:00|2018-02-15T23:59:59
CN|SNB|48.775|-123.172|402.0|Saturna Island, BC, CA|1996-09-04T00:00:00|2021-03-28T23:59:59
CN|TKWB|52.86|-131.75|10.0|Talunkwan Haida Gwaii, BC, CA|2012-12-16T00:00:00|2014-09-20T23:59:59
CN|TOFB|49.154|-125.908|13.0|Tofino, BC, CA|2009-02-14T00:00:00|2599-12-31T23:59:59
CN|TXB|49.698|-124.438|492.0|Texada Island, BC, CA|1997-09-11T00:00:00|2019-08-22T23:59:59
CN|UBRB|52.892|-124.083|1240.0|Upper Baezaeko River, BC, CA|2007-10-16T00:00:00|2019-06-23T23:59:59
CN|VDB|49.026|-122.103|404.0|Vedder Mountain, BC, CA|1997-03-08T00:00:00|2020-01-08T23:59:59
CN|VGZ|48.413|-123.325|67.0|Victoria Gonzales, BC, CA|1994-07-21T00:00:00|2599-12-31T23:59:59
CN|VIB|53.252|-132.541|1008.0|Van Inlet, BC, CA|1996-07-04T00:00:00|2016-01-28T23:59:59
CN|WHY|60.66|-134.882|1273.0|Whitehorse, YT, CA|1994-10-03T00:00:00|2599-12-31T23:59:59
CN|WOSB|50.161|-126.57|961.0|Woss, BC, CA|1998-11-17T00:00:00|2599-12-31T23:59:59
CN|WPB|49.648|-123.209|260.0|Watts Point, BC, CA|1996-09-04T00:00:00|2599-12-31T23:59:59
CN|WSLR|50.127|-122.921|907.0|Whistler, BC, CA|2003-05-09T00:00:00|2599-12-31T23:59:59
CN|YOUB|48.901|-124.262|771.0|Youbou Lake Cowichan, BC, CA|2003-02-28T00:00:00|2014-09-03T23:59:59
PO|MANA|56.855|-117.637|480.0|Manning, AB, CA|2009-10-18T00:00:00|2014-11-07T23:59:59
PO|WAPA|55.183|-119.254|784.0|Wapiti River, AB, CA|2009-10-20T00:00:00|2014-11-09T23:59:59
